Time,Equipment_ID,Vibration(mm/s),Temperature(°C),Current(A),Runtime(hr)
2025-07-25 11:54:00,M008,-0.670008150902011,109.14914540189137,60.55054141325768,
2025-07-25 11:55:00,M009,-0.9435749499397637,104.02898757204348,60.627084972269934,
2025-07-25 11:56:00,M009,-0.8395699007768107,104.87855705648012,60.39476178672773,
2025-07-25 11:57:00,M007,-0.9970733437798814,102.48512470606669,59.36279252228199,
2025-07-25 11:58:00,M009,-0.9069373069098859,105.71696560469195,59.082343382135114,
2025-07-25 11:59:00,M008,-0.9028304055038254,110.4043046998805,59.46672583687115,
2025-07-25 12:00:00,M009,-1.0316570130683356,106.03523269464907,60.462879958734774,
2025-07-25 12:01:00,M007,-0.9003002038239091,102.5349612887499,58.46044372358933,
2025-07-25 12:02:00,M007,-1.058536954623572,106.14099220996052,57.99712785385967,
2025-07-25 12:03:00,M009,-1.099082715328132,101.58895654456562,58.668534659214046,
2025-07-25 12:04:00,M008,-0.7466592260745412,98.1722980137488,58.37828715001279,
2025-07-25 12:05:00,M008,-1.0892534560105194,97.79252406645345,59.15539580735423,
2025-07-25 12:06:00,M009,-1.059900983136759,95.3064311203987,60.90309340877112,
2025-07-25 12:07:00,M008,-1.1374310975554178,103.34086921142826,57.630560051066304,
2025-07-25 12:08:00,M008,-1.0803753260534725,102.51032070491712,60.618692404793705,
2025-07-25 12:09:00,M008,-0.832377084899099,97.89270927056484,60.281805280336904,
2025-07-25 12:10:00,M007,-1.0851900089927646,101.12818464269044,60.52496824663839,
2025-07-25 12:11:00,M007,-0.7598900076364926,97.24617881258702,59.96675191371458,
2025-07-25 12:12:00,M009,-1.3094051212400943,98.5373345641196,59.817448070174876,
2025-07-25 12:13:00,M009,-1.3033844456825354,99.78238299411541,59.90563888958585,
2025-07-25 12:14:00,M009,-1.1052946452675192,96.54827365990022,59.94397673817763,
2025-07-25 12:15:00,M009,-1.092361459000006,101.83066198300676,61.28713440150516,
2025-07-25 12:16:00,M007,-1.0763884019329442,99.4032644410927,59.721210708634686,
2025-07-25 12:17:00,M009,-1.1405848337038538,94.27310482259979,61.17498311329967,
2025-07-25 12:18:00,M007,-1.163118043547367,97.9346367976119,61.096237751763006,
2025-07-25 12:19:00,M008,-1.034839315641886,99.53821573851229,61.19507640920236,
2025-07-25 12:20:00,M007,-0.9524510415844034,97.68245715073797,61.245631188011394,
2025-07-25 12:21:00,M009,-1.2230817604254538,97.42846176767638,60.45075327779965,
2025-07-25 12:22:00,M008,-1.2033726799096431,98.57493696890256,60.844367603255655,
2025-07-25 12:23:00,M007,-1.1108599908422943,100.42159509306815,59.38863194983825,
2025-07-25 12:24:00,M009,-1.2566201668535806,91.1363144044523,59.72854873511397,
2025-07-25 12:25:00,M009,-1.067053735608896,100.23686311570907,60.67431295473438,
2025-07-25 12:26:00,M008,-1.1544275753233204,96.06238348813663,60.48752410739552,
2025-07-25 12:27:00,M009,-1.2199603879372076,97.85845347207933,62.526172449863765,
2025-07-25 12:28:00,M008,-1.1651062945108184,95.97336972857032,60.13709963261105,
2025-07-25 12:29:00,M007,-1.2892486816599515,97.76573613299436,60.097886444424674,
2025-07-25 12:30:00,M008,-1.0157365816917912,99.20754828422079,61.02219800516123,
2025-07-25 12:31:00,M009,-1.2174104468427933,101.14764003351539,59.62086662782481,
2025-07-25 12:32:00,M009,-1.1708623090193084,94.31716561283635,60.025703909320974,
2025-07-25 12:33:00,M009,-1.2526088365960337,99.06103730795391,60.06470835726893,
2025-07-25 12:34:00,M008,-1.514246639818749,96.75315385135076,61.84321946497815,
2025-07-25 12:35:00,M009,-1.199555133987131,93.81460204888305,60.32737912995507,
2025-07-25 12:36:00,M007,-1.2719451665710975,97.83059145595243,60.49391162560045,
2025-07-25 12:37:00,M008,-1.0356568766155363,92.76772332955059,61.47845283784626,
2025-07-25 12:38:00,M009,-1.4372034262681257,100.0227491202053,62.51162791602959,
2025-07-25 12:39:00,M008,-1.3317278399622112,96.45877513684678,62.379340224844704,
2025-07-25 12:40:00,M008,-1.234304497178351,99.20040056661202,60.858545314233695,
2025-07-25 12:41:00,M007,-1.168551123896354,99.53003957493044,60.05694150820483,
2025-07-25 12:42:00,M009,-1.4019743321840883,99.96271893280262,61.23322248098024,
2025-07-25 12:43:00,M009,-1.0038206741163236,97.33974980887425,61.52137489638013,
2025-07-25 12:44:00,M008,-1.4110386988274661,94.10007725573595,60.0570537804625,
2025-07-25 12:45:00,M007,-1.1301898590506823,95.22219563506985,62.5051537605859,
2025-07-25 12:46:00,M008,-1.224727812169161,95.02110059077931,63.02979674137207,
2025-07-25 12:47:00,M009,-1.2755027289469716,104.77727185718472,61.644743423046755,
2025-07-25 12:48:00,M008,-1.325622151781447,97.97804418408222,59.515814079616916,
2025-07-25 12:49:00,M009,-1.332093594376248,97.36079184847218,59.93421250776766,
2025-07-25 12:50:00,M009,-1.3025141734276986,98.07246345670842,61.384126354433796,
2025-07-25 12:51:00,M008,-1.3546582597027799,92.11790043420065,61.293597647654614,
2025-07-25 12:52:00,M009,-1.229612113330599,96.9279966545273,61.84853798077521,
2025-07-25 12:53:00,M007,-1.3854959884543896,94.94315172297608,60.61051929463025,
2025-07-25 12:54:00,M007,-1.3130750029072291,97.70667814366055,61.753172954766356,
2025-07-25 12:55:00,M008,-1.0918866557354399,97.18771125328874,62.41549774847582,
2025-07-25 12:56:00,M007,-1.1486959971600765,96.48733664315911,61.2592688543455,
2025-07-25 12:57:00,M009,-1.0259249979077623,96.3644996368282,61.35576762338731,
2025-07-25 12:58:00,M007,-0.83977386796216,96.24491736922607,60.743377557792215,
2025-07-25 12:59:00,M008,-1.0226626986765275,98.12873172845673,62.05251688814959,
2025-07-25 13:00:00,M009,-1.0371333826599607,100.7662640631982,60.864804348415184,
2025-07-25 13:01:00,M009,-1.1727881424150082,96.54506108415634,62.199077331790335,
2025-07-25 13:02:00,M008,-1.0733089686774127,94.8242382994363,60.34270126169812,
2025-07-25 13:03:00,M008,-0.9881929442809645,99.34364467267046,62.55565473106141,
2025-07-25 13:04:00,M009,-1.1311417928791745,98.73595712671256,62.41557348240441,
2025-07-25 13:05:00,M008,-1.1916955107923322,91.9265668526461,62.66446900330296,
2025-07-25 13:06:00,M009,-1.2350327669794594,93.46099392258591,62.88055437839578,
2025-07-25 13:07:00,M008,-1.1312757364202732,93.79934317078926,63.39021086104467,
2025-07-25 13:08:00,M009,-1.061120879695673,93.04440668395436,62.91798018067506,
2025-07-25 13:09:00,M007,-0.8651557470654792,95.83472564779501,63.76303655394616,
2025-07-25 13:10:00,M008,-0.9071158830156435,101.4009731248232,62.021461149614645,
2025-07-25 13:11:00,M008,-1.1325600773692515,95.61778851588006,61.760945078202674,
2025-07-25 13:12:00,M008,-0.9950087089084535,98.13613188370879,63.94818822396924,
2025-07-25 13:13:00,M009,-0.9093568206605267,96.55781650388411,62.942333327023306,
2025-07-25 13:14:00,M008,-1.2011147170943879,99.74990348898748,61.51020917641138,
2025-07-25 13:15:00,M007,-0.9384826836034795,99.74985539236641,61.403485780770225,
2025-07-25 13:16:00,M007,-1.0246090790895357,97.4643620576857,61.99447883803729,
2025-07-25 13:17:00,M007,-0.9632151462461569,98.24783771250871,62.187355314356196,
2025-07-25 13:18:00,M008,-0.9279557577624993,94.6568647377193,60.43048855275059,
2025-07-25 13:19:00,M007,-1.2115921156194969,96.29068432491093,64.21474810081985,
2025-07-25 13:20:00,M008,-1.0776280642581417,93.55442915779106,61.82540324350155,
2025-07-25 13:21:00,M008,-0.9900924422744733,98.85475654271143,62.98266125741044,
2025-07-25 13:22:00,M008,-1.035511786122747,97.07224338529105,63.651702780596715,
2025-07-25 13:23:00,M007,-1.0488221077448796,102.48594709289438,64.74234343599929,
2025-07-25 13:24:00,M007,-0.8279541748262134,97.05652671187487,63.7254895146795,
2025-07-25 13:25:00,M007,-0.8671063577346642,97.02012247712912,65.10906480968362,
2025-07-25 13:26:00,M007,-0.6821246574254299,94.85030341835711,62.418941763663646,
2025-07-25 13:27:00,M007,-0.650710954573358,93.56637378809728,65.17625902251362,
2025-07-25 13:28:00,M009,-0.8319818833715917,92.24364247809707,62.73070193425063,
2025-07-25 13:29:00,M009,-0.9112292875943043,101.51659618863359,63.27313735150765,
2025-07-25 13:30:00,M008,-0.92064740719582,99.09864773107462,62.96311729627141,
2025-07-25 13:31:00,M008,-0.7324270232546694,101.53629470024103,63.27043170092603,
2025-07-25 13:32:00,M008,-0.9801996193843834,99.64002365311575,62.65951759839275,
2025-07-25 13:33:00,M007,-0.8002387798814886,97.48729707279317,61.21130076738335,
2025-07-25 13:34:00,M007,-0.8599041304445532,101.69950667009394,62.25979509551886,
2025-07-25 13:35:00,M008,-0.7808536462262482,98.66888053205494,62.30332717040873,
2025-07-25 13:36:00,M009,-0.5671877467285855,97.19614652548789,63.95203590562382,
2025-07-25 13:37:00,M009,-0.969398662445561,95.72554036853076,62.40264910490787,
2025-07-25 13:38:00,M008,-0.7666468688711138,100.82567539778218,61.021694199320386,
2025-07-25 13:39:00,M008,-0.837729737230615,95.83029315848357,60.17787677871243,
2025-07-25 13:40:00,M009,-0.6449514942736069,91.71004070282368,61.58155572289097,
2025-07-25 13:41:00,M007,-0.5935193259804857,101.05253362611508,62.346959065311346,
2025-07-25 13:42:00,M009,-0.5805694618529963,97.80110766315356,60.78588823455781,
2025-07-25 13:43:00,M009,-0.6245417300092645,95.71934007994325,60.16886002150302,
2025-07-25 13:44:00,M009,-0.5518916638303286,99.33842196808217,58.96709636153083,
2025-07-25 13:45:00,M009,-0.62671173714759,103.56430212250622,61.77066037034787,
2025-07-25 13:46:00,M008,-0.6126418158214205,98.49413865693786,60.29559246658747,
2025-07-25 13:47:00,M008,-0.5022046628210567,97.79081312494131,63.00381358733241,
2025-07-25 13:48:00,M007,-0.6837083074332369,98.2076526739445,62.0504883745978,
2025-07-25 13:49:00,M007,-0.6360972285503375,100.28576174666028,62.05176298816411,
2025-07-25 13:50:00,M008,-0.8870884286510279,95.33244334502753,63.35593061332693,
2025-07-25 13:51:00,M009,-0.6185486028134363,96.82350472880306,61.97927704024535,
2025-07-25 13:52:00,M008,-1.0436870234201807,96.32076100586984,63.26763708897716,
2025-07-25 13:53:00,M007,-0.9301758469400094,97.43372810041335,62.62104503086391,
2025-07-25 13:54:00,M008,-0.6923775471391809,101.37934427060853,61.610354082742454,
2025-07-25 13:55:00,M007,-0.9336211513753883,102.04141138516137,63.11331267408335,
2025-07-25 13:56:00,M007,-0.8068116505032478,101.3623266313292,62.92774621262078,
2025-07-25 13:57:00,M008,-0.6931215997733792,101.10156944639124,63.88598984561301,
2025-07-25 13:58:00,M009,-0.9299930595025716,98.92467448916436,62.931398278253496,
2025-07-25 13:59:00,M008,-0.862122568578748,102.40569316741335,64.28096410257324,
2025-07-25 14:00:00,M008,-0.9027866528864578,103.09023846200937,63.92586821912453,
2025-07-25 14:01:00,M008,-0.9221060533052072,99.54370345678541,63.15864346711725,
2025-07-25 14:02:00,M008,-1.1810246542731828,99.96063696547783,61.93829984773696,
2025-07-25 14:03:00,M007,-1.1356354355727252,99.23262690085804,62.60019415067676,
2025-07-25 14:04:00,M007,-0.8386578141492815,101.36832151690221,63.71741068977477,
2025-07-25 14:05:00,M008,-0.8943683589675921,97.79918354837892,63.944073954568346,
2025-07-25 14:06:00,M008,-0.966480125100747,97.89023757049343,62.768693601243385,
2025-07-25 14:07:00,M008,-1.0731837788847842,99.36156618760668,62.271299821227046,
2025-07-25 14:08:00,M007,-0.8407118764176573,100.41752046709978,64.77665447043032,
2025-07-25 14:09:00,M008,-1.0225265545260926,96.16580161832357,63.579070126567395,
2025-07-25 14:10:00,M008,-0.8779144359039472,96.8509730885885,63.33975090092956,
2025-07-25 14:11:00,M007,-0.9625114920698594,97.28370905243811,64.36002414179515,
2025-07-25 14:12:00,M009,-0.9918883515049537,94.6117982560624,65.47478340053887,
2025-07-25 14:13:00,M008,-0.991300221026562,95.31509562488209,65.98368608675499,
2025-07-25 14:14:00,M007,-0.8155261889572923,96.42272890795579,65.40497886153226,
2025-07-25 14:15:00,M008,-0.8632108300751413,96.42747044248564,64.41794895799688,
2025-07-25 14:16:00,M009,-0.9949715573920874,97.01596335212376,66.04030570467731,
2025-07-25 14:17:00,M008,-0.9807398207889481,92.46997236238178,62.7713732554781,
2025-07-25 14:18:00,M008,-1.0052086254731836,98.50957994698209,67.27931124019152,
2025-07-25 14:19:00,M009,-0.8323396480361175,92.58623778334663,66.78753210370668,
2025-07-25 14:20:00,M008,-0.9573420926017097,93.6017998338334,64.8949679433557,
2025-07-25 14:21:00,M009,-0.8811807996636752,95.13347495296303,64.58837704620781,
2025-07-25 14:22:00,M007,-1.0340793955661873,94.47396222093033,66.68947617334815,
2025-07-25 14:23:00,M007,-1.047563387212844,96.9923620747125,64.57152015867395,
2025-07-25 14:24:00,M009,-0.6746015780507009,94.23688599674038,66.60115346728718,
2025-07-25 14:25:00,M007,-0.9123922864703914,94.65462042124379,64.62314820033815,
2025-07-25 14:26:00,M008,-0.7954105472607703,95.05391683012604,65.51114633167921,
2025-07-25 14:27:00,M007,-0.7471789447046745,95.71652538205595,64.15329013208589,
2025-07-25 14:28:00,M008,-0.8843483309350945,96.30238204258401,64.81607640541509,
2025-07-25 14:29:00,M007,-0.5653882406707119,98.35577473483555,65.77323403520198,
2025-07-25 14:30:00,M009,-0.8798275738670799,98.63990680250204,66.32842377344052,
2025-07-25 14:31:00,M007,-0.5997550299216359,101.97882580639634,64.40953037039657,
2025-07-25 14:32:00,M009,-0.7470741931098547,93.36347138766416,63.94474717867695,
2025-07-25 14:33:00,M009,-0.8561449288460303,91.6699775635248,62.70109805827029,
2025-07-25 14:34:00,M007,-1.0002202145373016,94.3697901433603,64.00019317598432,
2025-07-25 14:35:00,M007,-1.066555254842551,92.21832893478657,65.95863591989448,
2025-07-25 14:36:00,M007,-1.0181096205409175,92.2811044222335,64.06268290488269,
2025-07-25 14:37:00,M007,-0.8981547424525793,97.5929618127755,66.34064513438129,
2025-07-25 14:38:00,M008,-0.9786813989320985,99.06662036565515,65.01231330307367,
2025-07-25 14:39:00,M009,-0.8121415801313272,98.36133887282038,64.67641672619379,
2025-07-25 14:40:00,M008,-0.9780256164788829,95.01082925532744,64.01343870085289,
2025-07-25 14:41:00,M007,-0.7770591222264914,94.48348485056455,64.05674924606747,
2025-07-25 14:42:00,M007,-0.9305094262415688,97.84597525482853,65.53392300415227,
2025-07-25 14:43:00,M008,-0.9184800635361021,99.55563121368752,64.33440051951385,
2025-07-25 14:44:00,M007,-0.768526480120052,99.44719210532436,64.23316894617899,
2025-07-25 14:45:00,M008,-0.975074400200151,102.65273970884611,64.70334468802847,
2025-07-25 14:46:00,M009,-1.2845843515898343,102.52292943459788,66.15285297554554,
2025-07-25 14:47:00,M009,-1.0461791199381114,96.72045372907516,67.0350300757245,
2025-07-25 14:48:00,M007,-1.1705170332268044,100.06904269157972,67.78753778531878,
2025-07-25 14:49:00,M007,-0.8859610889967006,100.9157261861148,66.72396709438429,
2025-07-25 14:50:00,M008,-1.078416288495116,101.48752534386765,66.07707720334696,
2025-07-25 14:51:00,M007,-1.0028931878737282,96.93047724304616,64.97375305765075,
2025-07-25 14:52:00,M007,-1.039051292597508,96.59611508956104,67.29201519974586,
2025-07-25 14:53:00,M009,-1.2068587466827958,97.33452894666084,64.26080112547626,
2025-07-25 14:54:00,M008,-1.119401757133772,97.91173084816901,64.88006774515968,
2025-07-25 14:55:00,M008,-1.1189118770534991,98.09322374632708,65.77098570950922,
2025-07-25 14:56:00,M009,-1.2361268584946195,102.92761259086085,66.60486119517014,
2025-07-25 14:57:00,M009,-1.1779697651396894,99.03084344796959,64.58382542961039,
2025-07-25 14:58:00,M008,-1.1606892975898966,101.04940433180067,65.6858982591642,
2025-07-25 14:59:00,M008,-1.0349173960627382,102.58639599362492,65.22649457121007,
2025-07-25 15:00:00,M007,-1.0912941933783975,97.54415848799574,65.29688034864776,
2025-07-25 15:01:00,M008,-1.2383858019473204,103.6296957706992,65.96553946824864,
2025-07-25 15:02:00,M007,-1.1654171676454652,103.03049844874555,64.06785183311116,
2025-07-25 15:03:00,M007,-1.4023684551971702,99.75110622169143,64.36711393622815,
2025-07-25 15:04:00,M009,-1.1317416891795948,98.2797644574967,64.61344598402843,
2025-07-25 15:05:00,M008,-1.0957210422315582,97.54001478130856,65.10710735498544,
2025-07-25 15:06:00,M009,-1.0375855991624123,99.90209927486205,65.60113928702059,
2025-07-25 15:07:00,M009,-1.1676673720456519,93.16806159110807,65.782762144633,
2025-07-25 15:08:00,M007,-1.0055730012999167,95.60459085601948,66.26397928904834,
2025-07-25 15:09:00,M008,-1.206741539370683,98.15343018521298,66.7489634283747,
2025-07-25 15:10:00,M009,-1.1331229938445908,99.37201931450677,65.55469194635515,
2025-07-25 15:11:00,M007,-0.9708319462100985,100.70827702404243,65.50950831491376,
2025-07-25 15:12:00,M008,-1.1525576604778653,100.83786217903332,64.13044062997658,
2025-07-25 15:13:00,M008,-1.2374082890037719,98.91545864167452,65.78844081578089,
2025-07-25 15:14:00,M009,-1.1450798620082074,96.22662997012516,63.922146892888954,
2025-07-25 15:15:00,M009,-1.1542573934844849,96.56437855323101,65.15089494328544,
2025-07-25 15:16:00,M009,-1.0702351129342875,99.51239859284844,65.81950354536127,
2025-07-25 15:17:00,M007,-1.35758928151754,100.58897031149212,65.68926973935667,
2025-07-25 15:18:00,M007,-1.053273849569448,96.68985084561278,66.11208052762925,
2025-07-25 15:19:00,M008,-1.166532479785086,93.22379336309737,66.97473453260945,
2025-07-25 15:20:00,M007,-1.0802060212733908,96.6989233619183,67.82575185202528,
2025-07-25 15:21:00,M008,-1.1873344592674362,99.52185933790798,67.9210099816831,
2025-07-25 15:22:00,M009,-1.2495794405528515,101.1343234954835,65.62538938572824,
2025-07-25 15:23:00,M007,-1.3181020385018618,98.43728394868312,65.28585629042924,
2025-07-25 15:24:00,M009,-1.2780015695335754,95.81304657393727,65.23179723074873,
2025-07-25 15:25:00,M008,-1.4092385134802854,97.22131837123553,65.02076640849636,
2025-07-25 15:26:00,M007,-1.1438557995795455,99.62382303094554,66.67803175359455,
2025-07-25 15:27:00,M007,-1.3075307782845529,100.41463836277656,66.58436747853415,
2025-07-25 15:28:00,M009,-1.1982462565435712,97.58721424531954,66.8195904449746,
2025-07-25 15:29:00,M009,-1.1817674033320613,100.35791330795264,65.6591596773572,
2025-07-25 15:30:00,M009,-1.2896257779430773,92.53013622608694,64.99207106262293,
2025-07-25 15:31:00,M007,-1.3700660198114483,96.0923617625332,65.65609024870852,
2025-07-25 15:32:00,M007,-1.2347011110314035,100.53298572854871,67.4128286852529,
2025-07-25 15:33:00,M009,-1.181579455804681,101.1851179646047,67.11839989783832,
2025-07-25 15:34:00,M007,-1.1116250677147377,98.88663306887503,65.62300564069601,
2025-07-25 15:35:00,M007,-1.039964963413028,101.02465982954651,66.29202112280846,
